VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;CO_DISTRITO
CALLE;DEL;CONCEJAL JULIO GOMEZ;CONCEJAL JULIO GÓMEZ;15
CALLE;DEL;CONCEJAL TOMAS SERRANO GUIO;CONCEJAL TOMÁS SERRANO GUÍO;21
CALLE;DEL;CONCEJAL VICTORINO GRANIZO;CONCEJAL VICTORINO GRANIZO;19
CALLE;DE LOS;CONCEJALES;CONCEJALES;8
CAMINO;DEL;CONCEJO;CONCEJO;8
CALLE;DE;CONCEJO DE TEVERGA;CONCEJO DE TEVERGA;13
CALLE;DE LA;CONCEPCION;CONCEPCIÓN;13
CALLE;DE;CONCEPCION ARENAL;CONCEPCIÓN ARENAL;1
CALLE;DE;CONCEPCION AVILA;CONCEPCIÓN ÁVILA;10
CALLE;DE;CONCEPCION BAHAMONDE;CONCEPCIÓN BAHAMONDE;4
CALLE;DE;CONCEPCION DE LA OLIVA;CONCEPCIÓN DE LA OLIVA;17
CALLE;DE LA;CONCEPCION JERONIMA;CONCEPCIÓN JERÓNIMA;1
CALLE;DE LA;CONCEPCION JERONIMA;CONCEPCIÓN JERÓNIMA;1
CALLEJÓN;DE LA;CONCEPCION JERONIMA;CONCEPCIÓN JERÓNIMA;1
AVENIDA;DE;CONCHA ESPINA;CONCHA ESPINA;5
AVENIDA;DE;CONCHA ESPINA;CONCHA ESPINA;5
CALLE;DE LAS;CONCHAS;CONCHAS;1
CALLE;DE;CONCHITA MONTENEGRO;CONCHITA MONTENEGRO;19
CALLE;DE;CONCHITA MONTENEGRO;CONCHITA MONTENEGRO;19
CALLE;DE;CONCHITA MONTES;CONCHITA MONTES;16
CALLE;DEL;CONCIERTO;CONCIERTO;10
CALLE;DE LA;CONCILIACION;CONCILIACIÓN;17
CALLE;DE LA;CONCORDIA;CONCORDIA;13
CALLE;DEL;CONDADO DE TREVIÑO;CONDADO DE TREVIÑO;15
TRAVESÍA;DEL;CONDADO DE TREVIÑO;CONDADO DE TREVIÑO;15
CALLE;DEL;CONDE;CONDE;1
TRAVESÍA;DEL;CONDE;CONDE;1
PLAZA;DEL;CONDE BENAVENTE;CONDE BENAVENTE;11
CALLE;DEL;CONDE DE ARANDA;CONDE DE ARANDA;4
PLAZA;DEL;CONDE DE BARAJAS;CONDE DE BARAJAS;1
CALLE;DEL;CONDE DE BELCHITE;CONDE DE BELCHITE;15
PASAJE;DEL;CONDE DE BELCHITE;CONDE DE BELCHITE;15
CALLE;DEL;CONDE DE CARTAGENA;CONDE DE CARTAGENA;3
PLAZA;DEL;CONDE DE CASAL;CONDE DE CASAL;3
PLAZA;DEL;CONDE DE CASAL;CONDE DE CASAL;3
PLAZA;DEL;CONDE DE CASAL;CONDE DE CASAL;3
PLAZA;DEL;CONDE DE CASAL;CONDE DE CASAL;3
PLAZA;DEL;CONDE DE COVATILLAS;CONDE DE COVATILLAS;14
CALLE;DEL;CONDE DE ELDA;CONDE DE ELDA;4
CALLE;DEL;CONDE DE ELETA;CONDE DE ELETA;11
PLAZA;DEL;CONDE DE ELETA;CONDE DE ELETA;11
CALLE;DEL;CONDE DE LA CIMERA;CONDE DE LA CIMERA;9
CALLE;DEL;CONDE DE LAS POSADAS;CONDE DE LAS POSADAS;16
CALLE;DEL;CONDE DE LEMOS;CONDE DE LEMOS;1
CALLE;DEL;CONDE DE MIRANDA;CONDE DE MIRANDA;1
PLAZA;DEL;CONDE DE MIRANDA;CONDE DE MIRANDA;1
CALLE;DEL;CONDE DE MORPHY;CONDE DE MORPHY;11
CALLE;DEL;CONDE DE PEÑALVER;CONDE DE PEÑALVER;4
CALLE;DEL;CONDE DE PEÑALVER;CONDE DE PEÑALVER;4
CALLE;DEL;CONDE DE ROMANONES;CONDE DE ROMANONES;1
CALLE;DEL;CONDE DE SERRALLO;CONDE DE SERRALLO;6
CALLE;DEL;CONDE DE SERRALLO;CONDE DE SERRALLO;8
PLAZA;DEL;CONDE DE TORENO;CONDE DE TORENO;1
CALLE;DEL;CONDE DE TORRALBA;CONDE DE TORRALBA;5
CALLE;DEL;CONDE DE VALLELLANO;CONDE DE VALLELLANO;6
CALLE;DEL;CONDE DE VILCHES;CONDE DE VILCHES;4
CALLE;DEL;CONDE DE VISTAHERMOSA;CONDE DE VISTAHERMOSA;11
CALLE;DEL;CONDE DE XIQUENA;CONDE DE XIQUENA;1
PLAZA;DEL;CONDE DEL VALLE DE SUCHIL;CONDE DEL VALLE DE SÚCHIL;7
CALLE;DEL;CONDE DUQUE;CONDE DUQUE;1
TRAVESÍA;DEL;CONDE DUQUE;CONDE DUQUE;1
CALLE;DEL;CONDE RODRIGUEZ SAN PEDRO;CONDE RODRÍGUEZ SAN PEDRO;13
CALLE;DEL;CONDE RODRIGUEZ SAN PEDRO;CONDE RODRÍGUEZ SAN PEDRO;13
CALLE;DE LOS;CONDES DE BARCELONA;CONDES DE BARCELONA;11
CALLE;DE LOS;CONDES DE TORREANAZ;CONDES DE TORREANAZ;4
CALLE;DE LOS;CONDES DEL VAL;CONDES DEL VAL;5
PLAZA;DE LA;CONDESA DE GAVIA;CONDESA DE GAVIA;6
CALLE;DE LA;CONDESA DE SANTAMARCA;CONDESA DE SANTAMARCA;5
CALLE;DE LA;CONDESA DE TEBA;CONDESA DE TEBA;11
CALLE;DE LA;CONDESA DE VENADITO;CONDESA DE VENADITO;15
CALLE;DE LA;CONDESA TRIFALDI;CONDESA TRIFALDI;8
CALLE;DE LA;CONDESA TRIFALDI;CONDESA TRIFALDI;8
CALLE;DE LA;CONDESA VEGA DEL POZO;CONDESA VEGA DEL POZO;19
CALLE;DEL;CONDOR;CÓNDOR;11
CALLE;DE LA;CONFORMIDAD;CONFORMIDAD;17
CALLE;DE;CONFUCIO;CONFUCIO;8
CALLE;DEL;CONGOSTO;CONGOSTO;18
CAMINO;DEL;CONGOSTO;CONGOSTO;18
PASAJE;DEL;CONGOSTO;CONGOSTO;18
CALLE;DE LAS;CONIFERAS;CONÍFERAS;12
CALLE;DE;CONIL;CONIL;9
AVENIDA;DEL;CONOCIMIENTO;CONOCIMIENTO;13
CALLE;DE;CONRADO DEL CAMPO;CONRADO DEL CAMPO;20
AVENIDA;DEL;CONSEJO DE EUROPA;CONSEJO DE EUROPA;21
CALLE;DEL;CONSENSO;CONSENSO;17
CALLE;DE LOS;CONSERVEROS;CONSERVEROS;20
CALLE;DE LA;CONSTANCIA;CONSTANCIA;5
PLAZA;DE;"CONSTANTINO MARTINEZ """"TININ""""";"CONSTANTINO MARTÍNEZ """"TINÍN""""";18
CALLE;DE LA;CONSTELACION;CONSTELACIÓN;21
PLAZA;DE LA;CONSTITUCION;CONSTITUCIÓN;8
CALLE;DE;CONSUEGRA;CONSUEGRA;5
CALLE;DE;CONSUELO GUZMAN;CONSUELO GUZMÁN;11
CALLE;DE;CONSUELO RUBIO;CONSUELO RUBIO;20
CALLE;DEL;CONTINENTE;CONTINENTE;9
CALLE;DE LOS;CONTRABAJOS;CONTRABAJOS;10
CALLE;DEL;CONVENIO;CONVENIO;13
CALLE;DEL;CONVENTIN DE VALDEDIOS;CONVENTÍN DE VALDEDIÓS;8
PLAZA;DE LA;CONVIVENCIA;CONVIVENCIA;18
CALLE;DE LA;COOPERACION;COOPERACIÓN;11
CALLE;DE LA;COOPERATIVA ELECTRICA;COOPERATIVA ELÉCTRICA;13
RONDA;DE LAS;COOPERATIVAS;COOPERATIVAS;12
PLAZA;DE LOS;COOPERATIVISTAS;COOPERATIVISTAS;19
PLAZA;DE LOS;COOPERATIVISTAS;COOPERATIVISTAS;19
CALLE;DE;COPERNICO;COPÉRNICO;19
CALLE;DE LOS;CORACEROS;CORACEROS;10
CALLE;DEL;CORAZON DE MARIA;CORAZÓN DE MARÍA;5
PUENTE;DEL;CORAZON PARTIO;CORAZÓN PARTÍO;3
PUENTE;DEL;CORAZON PARTIO;CORAZÓN PARTÍO;14
CALLE;DE LA;CORBETA;CORBETA;21
PLAZA;DE;CORCUBION;CORCUBIÓN;8
CALLE;DE;CORDEL DE PAVONES;CORDEL DE PAVONES;19
CALLE;DE LA;CORDILLERA;CORDILLERA;9
CALLE;DE LA;CORDILLERA DE CUERA;CORDILLERA DE CUERA;13
AVENIDA;DE;CORDOBA;CÓRDOBA;12
AVENIDA;DE;CORDOBA;CÓRDOBA;12
AVENIDA;DE;CORDOBA;CÓRDOBA;12
CALLE;DE LOS;CORDOBANES;CORDOBANES;20
CALLE;DEL;CORDON;CORDÓN;1
PLAZA;DEL;CORDON;CORDÓN;1
CALLE;DE;CORDOVIN;CORDOVÍN;19
CALLE;DE;CORELLA;CORELLA;12
CALLE;DE;CORIA;CORIA;10
CALLE;DEL;CORINDON;CORINDÓN;12
CALLE;DEL;CORMORAN;CORMORÁN;15
CALLE;DE LA;CORNADA DE NAVARRA;CORNADA DE NAVARRA;11
CALLE;DE LA;CORONA;CORONA;11
CALLE;DE LA;CORONA AUSTRAL;CORONA AUSTRAL;9
PLAZA;DE LA;CORONA BOREAL;CORONA BOREAL;9
CALLE;DEL;CORONEL BLANCO;CORONEL BLANCO;4
CALLE;DEL;CORONEL VALENZUELA;CORONEL VALENZUELA;11
CALLE;DE LA;CORONILA;CORONILA;10
CALLE;DE;COROZAL;COROZAL;16
PLAZA;DE;CORPUS BARGA;CORPUS BARGA;13
CALLE;DE;CORRAL DE ALMAGUER;CORRAL DE ALMAGUER;18
CALLE;DE;CORRAL DE ALMAGUER;CORRAL DE ALMAGUER;18
CALLE;DEL;CORRAL DE CANTOS;CORRAL DE CANTOS;13
CAMINO;DEL;CORRAL DE LOS CHOTOS;CORRAL DE LOS CHOTOS;8
CALLE;DE LA;CORREDERA ALTA DE SAN PABLO;CORREDERA ALTA DE SAN PABLO;1
CALLE;DE LA;CORREDERA BAJA DE SAN PABLO;CORREDERA BAJA DE SAN PABLO;1
PLAZA;DEL;CORREGIDOR ALONSO DE AGUILAR;CORREGIDOR ALONSO DE AGUILAR;14
PLAZA;DEL;CORREGIDOR ALONSO DE AGUILAR;CORREGIDOR ALONSO DE AGUILAR;14
CALLE;DEL;CORREGIDOR ALONSO DE TOBAR;CORREGIDOR ALONSO DE TOBAR;14
PLAZA;DEL;CORREGIDOR ALONSO DE TOBAR;CORREGIDOR ALONSO DE TOBAR;14
PLAZA;DEL;CORREGIDOR ALONSO DE TOBAR;CORREGIDOR ALONSO DE TOBAR;14
PLAZA;DEL;CORREGIDOR CONDE DE MACEDA Y TABOADA;CORREGIDOR CONDE DE MACEDA Y TABOADA;14
PLAZA;DEL;CORREGIDOR CONDE DE MACEDA Y TABOADA;CORREGIDOR CONDE DE MACEDA Y TABOADA;14
CALLE;DEL;CORREGIDOR DIEGO CABEZA DE VACA;CORREGIDOR DIEGO CABEZA DE VACA;14
CALLE;DEL;CORREGIDOR DIEGO DE VALDERRABANO;CORREGIDOR DIEGO DE VALDERRÁBANO;14
CALLE;DEL;CORREGIDOR DIEGO DE VALDERRABANO;CORREGIDOR DIEGO DE VALDERRÁBANO;14
CALLE;DEL;CORREGIDOR JOSE DE PASAMONTE;CORREGIDOR JOSÉ DE PASAMONTE;14
CALLE;DEL;CORREGIDOR JUAN DE BOBADILLA;CORREGIDOR JUAN DE BOBADILLA;14
CALLE;DEL;CORREGIDOR JUAN FRANCISCO DE LUJAN;CORREGIDOR JUAN FRANCISCO DE LUJÁN;14
PLAZA;DEL;CORREGIDOR LICENCIADO ANTONIO DE MENA;CORREGIDOR LICENCIADO ANTONIO DE MENA;14
PLAZA;DEL;CORREGIDOR LICENCIADO ANTONIO DE MENA;CORREGIDOR LICENCIADO ANTONIO DE MENA;14
CALLE;DEL;CORREGIDOR MENDO DE ZUÑIGA;CORREGIDOR MENDO DE ZÚÑIGA;14
CALLE;DEL;CORREGIDOR RODRIGO RODRIGUEZ;CORREGIDOR RODRIGO RODRÍGUEZ;14
PLAZA;DEL;CORREGIDOR SANCHO DE CORDOBA;CORREGIDOR SANCHO DE CÓRDOBA;14
PLAZA;DEL;CORREGIDOR SANCHO DE CORDOBA;CORREGIDOR SANCHO DE CÓRDOBA;14
CALLE;DEL;CORREGIDOR SEÑOR DE LA ELIPA;CORREGIDOR SEÑOR DE LA ELIPA;14
CALLE;DEL;CORREO;CORREO;1
PLAZA;DE LAS;CORTES;CORTES;1
CALLE;DEL;CORTIJILLO;CORTIJILLO;19
CALLE;DEL;CORTIJILLO;CORTIJILLO;19
CALLE;DEL;CORTIJO;CORTIJO;17
CALLE;DE;CORUMBA;CORUMBA;20
CALLE;DE;COSLADA;COSLADA;4
CAMINO;DE;COSLADA;COSLADA;20
CAMINO;DE;COSLADA;COSLADA;20
CALLE;DEL;COSMOS;COSMOS;6
CALLE;DE LA;COSTA AZUL;COSTA AZUL;14
CALLE;DE LA;COSTA BLANCA;COSTA BLANCA;14
CALLE;DE LA;COSTA BRAVA;COSTA BRAVA;8
TRAVESÍA;DE LA;COSTA BRAVA;COSTA BRAVA;8
TRAVESÍA;DE LA;COSTA BRAVA;COSTA BRAVA;8
CALLE;DE LA;COSTA DEL SOL;COSTA DEL SOL;16
CALLE;DE;COSTA RICA;COSTA RICA;5
CALLE;DE;COSTA RICA;COSTA RICA;5
PLAZA;DE;COSTA RICA;COSTA RICA;3
PUENTE;DE;COSTA RICA;COSTA RICA;5
PUENTE;DE;COSTA RICA;COSTA RICA;5
PUENTE;DE;COSTA RICA;COSTA RICA;15
PUENTE;DE;COSTA RICA;COSTA RICA;15
CALLE;DE LA;COSTA VERDE;COSTA VERDE;6
CAMINO;DE LA;COSTANILLA;COSTANILLA;8
CALLE;DE;COSTILLARES;COSTILLARES;16
CALLE;DE LAS;COSTURERAS;COSTURERAS;20
CALLE;DE;COTOS;COTOS;5
CALLE;DE LAS;COVACHUELAS;COVACHUELAS;17
CALLE;DE;COVALEDA;COVALEDA;16
CALLE;DE;COVARRUBIAS;COVARRUBIAS;7
CALLE;DE;COVATILLAS;COVATILLAS;9
CAMINO;DE LAS;COVATILLAS;COVATILLAS;9
CAMINO;DE LAS;COVATILLAS;COVATILLAS;9
CALLE;DE;CRACOVIA;CRACOVIA;20
CALLE;DE;CREVILLENTE;CREVILLENTE;5
CALLE;DEL;CRISANTEMO;CRISANTEMO;6
PLAZA;DE;CRISTINA ARCE Y ROCIO OÑA;CRISTINA ARCE Y ROCIO OÑA;21
PLAZA;DE;CRISTINO MARTOS;CRISTINO MARTOS;1
CALLE;DEL;CRISTO;CRISTO;1
CAMINO;DEL;CRISTO ATADO;CRISTO ATADO;8
PISTA;DEL;CRISTO DE EL PARDO;CRISTO DE EL PARDO;8
CALLE;DEL;CRISTO DE LA FE;CRISTO DE LA FE;12
CALLE;DEL;CRISTO DE LA GUIA;CRISTO DE LA GUÍA;19
CALLE;DEL;CRISTO DE LA LUZ;CRISTO DE LA LUZ;12
CALLE;DEL;CRISTO DE LA VEGA;CRISTO DE LA VEGA;12
CALLE;DEL;CRISTO DE LA VERA CRUZ;CRISTO DE LA VERA CRUZ;8
CALLE;DEL;CRISTO DE LA VICTORIA;CRISTO DE LA VICTORIA;12
CALLE;DEL;CRISTO DE LA VICTORIA;CRISTO DE LA VICTORIA;12
CALLE;DEL;CRISTO DE LEPANTO;CRISTO DE LEPANTO;12
CALLE;DEL;CRISTO DE LIMPIAS;CRISTO DE LIMPIAS;12
CALLE;DEL;CRISTO DE SERRADILLA;CRISTO DE SERRADILLA;11
CALLE;DEL;CRISTO DEL CAMINO;CRISTO DEL CAMINO;2
PLAZA;DEL;CRISTO REY;CRISTO REY;7
PLAZA;DEL;CRISTO REY;CRISTO REY;7
PLAZA;DEL;CRISTO REY;CRISTO REY;9
CALLE;DE;CRISTOBAL AGUILERA;CRISTÓBAL AGUILERA;11
CALLE;DE;CRISTOBAL BORDIU;CRISTÓBAL BORDIÚ;7
CALLE;DEL;CROAT;CROAT;11
CALLE;DEL;CROMO;CROMO;2
PLAZA;DE LOS;CRONISTAS DE LA VILLA;CRONISTAS DE LA VILLA;1
CALLE;DE;CRONOS;CRONOS;20
PLAZA;DE;CRONOS;CRONOS;20
CALLE;DEL;CROTON;CROTÓN;6
CALLE;DEL;CRUCERO 25 DE MAYO;CRUCERO 25 DE MAYO;5
CALLE;DEL;CRUCERO BALEARES;CRUCERO BALEARES;13
CAMINO;DE LAS;CRUCES;CRUCES;11
CAMINO;DE LAS;CRUCES DE VALDEHERNANDO;CRUCES DE VALDEHERNANDO;18
CALLE;DE LA;CRUZ;CRUZ;1
CALLE;DE LA;CRUZ;CRUZ;1
CAMINO;DE LA;CRUZ;CRUZ;9
CALLE;DE LA;CRUZ DE LA MISA;CRUZ DE LA MISA;19
CALLE;DE LA;CRUZ DEL CARNERO;CRUZ DEL CARNERO;19
CAMINO;DE LA;CRUZ DEL CURA;CRUZ DEL CURA;8
CALLE;DE LA;CRUZ DEL SUR;CRUZ DEL SUR;3
PLAZA;DE LA;CRUZ LATINA;CRUZ LATINA;16
CALLE;DE LA;CRUZ VERDE;CRUZ VERDE;1
PLAZA;DE LA;CRUZ VERDE;CRUZ VERDE;1
TRAVESÍA;DE LA;CRUZ VERDE;CRUZ VERDE;1
CALLE;DE LA;CRUZADA;CRUZADA;1
PLAZA;DE;CUACOS DE YUSTE;CUACOS DE YUSTE;10
CALLE;;CUARENTA MERCAMADRID;CUARENTA MERCAMADRID;18
CALLE;;CUARENTA Y CINCO MERCAMADRID;CUARENTA Y CINCO MERCAMADRID;18
CALLE;;CUARENTA Y CUATRO MERCAMADRID;CUARENTA Y CUATRO MERCAMADRID;18
CALLE;;CUARENTA Y DOS MERCAMADRID;CUARENTA Y DOS MERCAMADRID;18
CALLE;;CUARENTA Y NUEVE MERCAMADRID;CUARENTA Y NUEVE MERCAMADRID;18
CALLE;;CUARENTA Y OCHO MERCAMADRID;CUARENTA Y OCHO MERCAMADRID;18
CALLE;;CUARENTA Y SEIS MERCAMADRID;CUARENTA Y SEIS MERCAMADRID;18
CALLE;;CUARENTA Y SIETE MERCAMADRID;CUARENTA Y SIETE MERCAMADRID;18
CALLE;;CUARENTA Y TRES MERCAMADRID;CUARENTA Y TRES MERCAMADRID;18
CALLE;;CUARENTA Y UNO MERCAMADRID;CUARENTA Y UNO MERCAMADRID;18
CALLE;DE;CUART DE POBLET;CUART DE POBLET;10
AVENIDA;;CUARTA;CUARTA;20
CALLE;;CUARTA;CUARTA;5
CAMINO;DEL;CUARTEL;CUARTEL;21
CAMINO;DEL;CUARTEL;CUARTEL;21
CALLE;DEL;CUARTEL DE SIMANCAS;CUARTEL DE SIMANCAS;13
CALLE;DEL;CUARTO;CUARTO;11
GLORIETA;DEL;CUARZO;CUARZO;4
CALLE;;CUATRO;CUATRO;20
CALLE;DE LOS;CUATRO AMIGOS;CUATRO AMIGOS;6
GLORIETA;DE;CUATRO CAMINOS;CUATRO CAMINOS;6
GLORIETA;DE;CUATRO CAMINOS;CUATRO CAMINOS;6
GLORIETA;DE;CUATRO CAMINOS;CUATRO CAMINOS;7
GLORIETA;DE;CUATRO CAMINOS;CUATRO CAMINOS;7
CALLE;;CUATRO MERCAMADRID;CUATRO MERCAMADRID;18
CALLE;DE;CUBILLOS;CUBILLOS;20
CALLE;DE LOS;CUCHILLEROS;CUCHILLEROS;1
CALLE;DE LOS;CUCHILLEROS;CUCHILLEROS;1
CALLE;DEL;CUCLILLO;CUCLILLO;11
CALLE;DE;CUCUTA;CÚCUTA;16
PLAZA;DEL;CUELGAMUROS;CUELGAMUROS;13
CALLE;DE;CUELLAR;CUELLAR;8
CALLE;DE;CUENCA;CUENCA;6
CAMINO;DE LA;CUERDA;CUERDA;15
CAMINO;DE LA;CUERDA DE LA HORCA;CUERDA DE LA HORCA;8
CAMINO;DE LA;CUERDA DE LA RETAMA;CUERDA DE LA RETAMA;8
CAMINO;;CUERDA DE LAS PILAS;CUERDA DE LAS PILAS;8
CAMINO;DE LA;CUERDA DE LOS LABRADORES;CUERDA DE LOS LABRADORES;8
CAMINO;DE LA;CUERDA DE VALDECORRAL;CUERDA DE VALDECORRAL;8
CALLE;DE LA;CUESTA;CUESTA;12
CALLE;DE LA;CUESTA DEL VILLORIO;CUESTA DEL VILLORIO;19
CALLE;DE LA;CUESTA NUEVA;CUESTA NUEVA;9
CALLE;DE LA;CUEVA DE MONTESINOS;CUEVA DE MONTESINOS;8
CALLE;DE;CUEVA VALIENTE;CUEVA VALIENTE;5
CALLE;DE LAS;CUEVAS;CUEVAS;6
CALLE;DE;CUEVAS BAJAS;CUEVAS BAJAS;12
CALLE;DE LAS;CUEVAS DE ALTAMIRA;CUEVAS DE ALTAMIRA;11
CALLE;DE;CUEVAS DEL ALMANZORA;CUEVAS DEL ALMANZORA;16
CALLE;DE;CUEVAS DEL VALLE;CUEVAS DEL VALLE;9
CALLE;DE;CULLA;CULLA;18
CALLE;DE;CULLERA;CULLERA;10
CALLE;DE LA;CULTURA;CULTURA;15
CALLE;DE;CUMARE;CUMARE;16
CALLE;DE;CUNDINAMARCA;CUNDINAMARCA;16
PLAZA;DE;CUPIDO;CUPIDO;20
CALLE;DE LA;CUQUEÑA VIEJA;CUQUEÑA VIEJA;19
PLAZUELA;DEL;CURA TOMAS RUBIO;CURA TOMÁS RUBIO;17
CALLE;DE;CURITI;CURITI;16
CALLEJÓN;DE LA;CURRUCA;CURRUCA;11
GLORIETA;DE;CUSTODIO MORENO;CUSTODIO MORENO;16
CALLE;DE;CUTANGA;CUTANGA;16
PLAZA;DE;CUZCO;CUZCO;5
PLAZA;DE;CUZCO;CUZCO;5
PLAZA;DE;CUZCO;CUZCO;6
CALLE;DE;CYESA;CYESA;15
CALLE;DE;DAGANZO;DAGANZO;5
CALLE;DE;DAGUA;DAGUA;16
CALLE;DE;DAIMIEL;DAIMIEL;10
CALLE;DE;DAIMIEL;DAIMIEL;10
CALLE;DE LA;DALIA;DALIA;15
CALLE;DE;DAMASCO;DAMASCO;14
CALLE;DE;DAMASO ALONSO;DÁMASO ALONSO;16
CALLE;DEL;DAMASQUILLO;DAMASQUILLO;10
CALLE;DE;DANIEL;DANIEL;5
CALLE;DE;DANIEL SEGOVIA;DANIEL SEGOVIA;2
CALLE;DE;DANIEL SEGOVIA;DANIEL SEGOVIA;10
CALLE;DE;DANIEL URRABIETA;DANIEL URRABIETA;5
CALLE;DE;DANIEL VAZQUEZ DIAZ;DANIEL VÁZQUEZ DÍAZ;5
PLAZA;DE;DANIEL ZUAZO;DANIEL ZUAZO;10
CALLE;DE;DANIEL ZULOAGA;DANIEL ZULOAGA;4
CALLE;DE;DANTE;DANTE;9
CALLE;DE;DANTE;DANTE;10
CALLE;DE LA;DANZA;DANZA;10
CALLE;DE;DAOIZ;DAOÍZ;1
PASEO;DE;DAOIZ;DAOÍZ;3
PLAZA;DE;DAOIZ Y VELARDE;DAOÍZ Y VELARDE;3
CALLE;DE;DARIO APARICIO;DARÍO APARICIO;9
CALLE;DE;DARIO APARICIO;DARÍO APARICIO;9
CALLE;DE;DARIO GAZAPO;DARÍO GAZAPO;10
AVENIDA;DE;DAROCA;DAROCA;15
AVENIDA;DE;DAROCA;DAROCA;15
AVENIDA;DE;DAROCA;DAROCA;19
CALLE;DEL;DARRO;DARRO;5
CALLE;DE;DARWIN;DARWIN;8
CALLE;DEL;DATIL;DÁTIL;11
CALLE;DE;DAVID LARA;DAVID LARA;13
PLAZA;DE LOS;DAVILA;DÁVILA;19
CALLE;;DECIMA;DÉCIMA;5
CALLE;DE LOS;DECORADORES;DECORADORES;20
CALLE;DE;DEDALO;DÉDALO;20
CAMINO;DE LA;DEHESA;DEHESA;8
CARRETERA;DE LA;DEHESA DE LA VILLA;DEHESA DE LA VILLA;9
CAMINO;DE LA;DEHESA DE LOS CALABOZOS;DEHESA DE LOS CALABOZOS;8
CALLE;DE LA;DEHESA DE VICALVARO;DEHESA DE VICÁLVARO;19
CALLE;DE LA;DEHESA VIEJA;DEHESA VIEJA;19
CAMINO;DE LAS;DEHESAS;DEHESAS;18
CALLE;DEL;DELFIN;DELFÍN;6
CALLE;DE LAS;DELICIAS;DELICIAS;2
PASEO;DE LAS;DELICIAS;DELICIAS;2
PASEO;DE LAS;DELICIAS;DELICIAS;2
PASEO;DE LAS;DELICIAS;DELICIAS;2
CALLE;DE LOS;DELINEANTES;DELINEANTES;20
CALLE;DE;DELMIRA AGUSTINI;DELMIRA AGUSTINI;17
CALLE;;DELTA;DELTA;21
CALLE;DE;DEMETRIO LOPEZ;DEMETRIO LÓPEZ;15
CALLE;DE;DEMETRIO SANCHEZ;DEMETRIO SÁNCHEZ;4
AVENIDA;DE LA;DEMOCRACIA;DEMOCRACIA;13
AVENIDA;DE LA;DEMOCRACIA;DEMOCRACIA;18
AVENIDA;DE LA;DEMOCRACIA;DEMOCRACIA;19
AVENIDA;DE LA;DEMOCRACIA;DEMOCRACIA;19
AVENIDA;DE LA;DEMOCRACIA;DEMOCRACIA;20
CALLE;DE;DENIA;DENIA;9
CALLE;DE LOS;DEPORTISTAS;DEPORTISTAS;20
CALLE;DE LA;DEPORTIVIDAD;DEPORTIVIDAD;16
CALLE;DEL;DEPOSITO DEL AGUA;DEPÓSITO DEL AGUA;13
CALLE;DE LOS;DERECHOS HUMANOS;DERECHOS HUMANOS;15
CALLE;DEL;DESAGÜE DEL CANAL;DESAGÜE DEL CANAL;16
COSTANILLA;DE LOS;DESAMPARADOS;DESAMPARADOS;1
PLAZA;DE LAS;DESCALZAS;DESCALZAS;1
CUESTA;DE LAS;DESCARGAS;DESCARGAS;1
PLAZA;DEL;DESCUBRIDOR DIEGO DE ORDAS;DESCUBRIDOR DIEGO DE ORDÁS;7
CALLE;DEL;DESENGAÑO;DESENGAÑO;1
TRAVESÍA;DEL;DESFILADERO;DESFILADERO;17
CALLE;DE LAS;DESTILERIAS;DESTILERÍAS;20
CALLE;DE;DEUSTO;DEUSTO;9
CALLE;DE;DEVA;DEVA;12
CALLE;DE;DEYANIRA;DEYANIRA;20
CALLE;;DIAGONAL;DIAGONAL;6
CALLE;DEL;DIALOGO;DIÁLOGO;19
CALLE;DEL;DIALOGO;DIÁLOGO;19
CALLE;DEL;DIAMANTE;DIAMANTE;17
CALLE;DE;DIANA;DIANA;20
CALLE;DEL;DIARIO LA NACION;DIARIO LA NACIÓN;11
CALLE;DE;DIAZ ZORITA;DÍAZ ZORITA;5
CALLE;DE LOS;DIBUJANTES;DIBUJANTES;20
CALLE;DE;DICIEMBRE;DICIEMBRE;20
CALLE;DE;DIEGO AYLLON;DIEGO AYLLÓN;15
CALLE;DE;DIEGO BAHAMONDE;DIEGO BAHAMONDE;4
CALLE;DE;DIEGO DE LEON;DIEGO DE LEÓN;4
CALLE;DE;DIEGO DE LEON;DIEGO DE LEÓN;4
CALLE;DE;DIEGO DE VARGAS;DIEGO DE VARGAS;20
CALLE;DE;DIEGO HURTADO DE MENDOZA;DIEGO HURTADO DE MENDOZA;16
CALLE;DE;DIEGO LOPEZ GARCIA-GALLO;DIEGO LÓPEZ GARCÍA-GALLO;9
CALLE;DE;DIEGO MANCHADO;DIEGO MANCHADO;13
CALLE;DE;DIEGO OLIVERA VICTORIO;DIEGO OLIVERA VICTORIO;18
CALLE;DE;DIEGO TORRES VILLARROEL;DIEGO TORRES VILLARROEL;11
CALLE;;DIEZ;DÍEZ;20
CALLE;;DIEZ MERCAMADRID;DIEZ MERCAMADRID;18
CALLE;;DIGITAL;DIGITAL;10
PLAZA;DE;DINAMARCA;DINAMARCA;9
CALLE;DEL;DINERO;DINERO;11
CALLE;DE;DIONISIO INCA YUPANQUI;DIONISIO INCA YUPANQUI;16
CALLE;DE;DIONISIO RIDRUEJO;DIONISIO RIDRUEJO;8
CALLE;DE LOS;DIPLOMATICOS;DIPLOMÁTICOS;9
