ï»¿CODIGO;TUNEL;EPOCA;TIPO_DIA;HORA;SECCION_ACCESO;INTENSIDAD;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;__fuente
TC0102;PZ MAYOR;GENERAL;FESTIVO;0;ENTRADA ATOCHA;71;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;1;ENTRADA ATOCHA;15;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;2;ENTRADA ATOCHA;28;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;3;ENTRADA ATOCHA;11;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;4;ENTRADA ATOCHA;10;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;5;ENTRADA ATOCHA;13;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;6;ENTRADA ATOCHA;21;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;7;ENTRADA ATOCHA;59;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;8;ENTRADA ATOCHA;184;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;9;ENTRADA ATOCHA;309;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;10;ENTRADA ATOCHA;234;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;11;ENTRADA ATOCHA;193;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;12;ENTRADA ATOCHA;225;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;13;ENTRADA ATOCHA;247;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;14;ENTRADA ATOCHA;272;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;15;ENTRADA ATOCHA;337;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;16;ENTRADA ATOCHA;278;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;17;ENTRADA ATOCHA;256;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;18;ENTRADA ATOCHA;258;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;19;ENTRADA ATOCHA;281;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;20;ENTRADA ATOCHA;279;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;21;ENTRADA ATOCHA;274;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;22;ENTRADA ATOCHA;234;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0102;PZ MAYOR;GENERAL;FESTIVO;23;ENTRADA ATOCHA;159;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;0;ENTRADA AV PORTUGAL;218;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;1;ENTRADA AV PORTUGAL;144;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;2;ENTRADA AV PORTUGAL;82;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;3;ENTRADA AV PORTUGAL;46;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;4;ENTRADA AV PORTUGAL;30;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;5;ENTRADA AV PORTUGAL;45;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;6;ENTRADA AV PORTUGAL;148;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;7;ENTRADA AV PORTUGAL;356;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;8;ENTRADA AV PORTUGAL;658;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;9;ENTRADA AV PORTUGAL;550;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;10;ENTRADA AV PORTUGAL;506;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;11;ENTRADA AV PORTUGAL;523;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;12;ENTRADA AV PORTUGAL;521;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;13;ENTRADA AV PORTUGAL;503;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;14;ENTRADA AV PORTUGAL;522;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;15;ENTRADA AV PORTUGAL;514;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;16;ENTRADA AV PORTUGAL;548;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;17;ENTRADA AV PORTUGAL;571;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;18;ENTRADA AV PORTUGAL;566;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;19;ENTRADA AV PORTUGAL;589;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;20;ENTRADA AV PORTUGAL;564;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;21;ENTRADA AV PORTUGAL;506;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;22;ENTRADA AV PORTUGAL;404;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0107;SAN VICENTE;GENERAL;FESTIVO;23;ENTRADA AV PORTUGAL;225;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;0;ENTRADA BAILEN;670;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;1;ENTRADA BAILEN;687;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;2;ENTRADA BAILEN;603;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;3;ENTRADA BAILEN;439;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;4;ENTRADA BAILEN;411;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;5;ENTRADA BAILEN;309;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;6;ENTRADA BAILEN;263;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;7;ENTRADA BAILEN;216;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;8;ENTRADA BAILEN;269;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;9;ENTRADA BAILEN;460;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;10;ENTRADA BAILEN;553;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;11;ENTRADA BAILEN;731;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;12;ENTRADA BAILEN;842;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;13;ENTRADA BAILEN;844;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;14;ENTRADA BAILEN;856;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;15;ENTRADA BAILEN;681;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;16;ENTRADA BAILEN;635;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;17;ENTRADA BAILEN;680;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;18;ENTRADA BAILEN;659;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;19;ENTRADA BAILEN;672;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;20;ENTRADA BAILEN;607;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;21;ENTRADA BAILEN;442;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;22;ENTRADA BAILEN;380;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0108;BAILEN;GENERAL;FESTIVO;23;ENTRADA BAILEN;320;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;0;ENTRADA BASILICA 313-314-315;26;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;1;ENTRADA BASILICA 313-314-315;16;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;2;ENTRADA BASILICA 313-314-315;13;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;3;ENTRADA BASILICA 313-314-315;7;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;4;ENTRADA BASILICA 313-314-315;17;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;5;ENTRADA BASILICA 313-314-315;10;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;6;ENTRADA BASILICA 313-314-315;14;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;7;ENTRADA BASILICA 313-314-315;5;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;8;ENTRADA BASILICA 313-314-315;12;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;9;ENTRADA BASILICA 313-314-315;18;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;10;ENTRADA BASILICA 313-314-315;41;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;11;ENTRADA BASILICA 313-314-315;71;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;12;ENTRADA BASILICA 313-314-315;108;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;13;ENTRADA BASILICA 313-314-315;115;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;14;ENTRADA BASILICA 313-314-315;89;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;15;ENTRADA BASILICA 313-314-315;56;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;16;ENTRADA BASILICA 313-314-315;75;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;17;ENTRADA BASILICA 313-314-315;88;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;18;ENTRADA BASILICA 313-314-315;103;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;19;ENTRADA BASILICA 313-314-315;85;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;20;ENTRADA BASILICA 313-314-315;70;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;21;ENTRADA BASILICA 313-314-315;32;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;22;ENTRADA BASILICA 313-314-315;23;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0602;AZCA;GENERAL;FESTIVO;23;ENTRADA BASILICA 313-314-315;19;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;0;ENTRADA C.BARCELONA;220;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;1;ENTRADA C.BARCELONA;155;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;2;ENTRADA C.BARCELONA;122;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;3;ENTRADA C.BARCELONA;99;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;4;ENTRADA C.BARCELONA;85;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;5;ENTRADA C.BARCELONA;74;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;6;ENTRADA C.BARCELONA;109;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;7;ENTRADA C.BARCELONA;88;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;8;ENTRADA C.BARCELONA;101;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;9;ENTRADA C.BARCELONA;163;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;10;ENTRADA C.BARCELONA;233;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;11;ENTRADA C.BARCELONA;350;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;12;ENTRADA C.BARCELONA;349;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;13;ENTRADA C.BARCELONA;397;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;14;ENTRADA C.BARCELONA;378;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;15;ENTRADA C.BARCELONA;337;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;16;ENTRADA C.BARCELONA;360;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;17;ENTRADA C.BARCELONA;401;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;18;ENTRADA C.BARCELONA;432;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;19;ENTRADA C.BARCELONA;471;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;20;ENTRADA C.BARCELONA;477;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;21;ENTRADA C.BARCELONA;447;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;22;ENTRADA C.BARCELONA;318;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC0306;COMERCIO;GENERAL;FESTIVO;23;ENTRADA C.BARCELONA;282;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;0;ENTRADA CAJA MAGICA;43;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;1;ENTRADA CAJA MAGICA;43;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;2;ENTRADA CAJA MAGICA;43;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;3;ENTRADA CAJA MAGICA;22;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;4;ENTRADA CAJA MAGICA;30;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;5;ENTRADA CAJA MAGICA;33;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
TC1201;C.PERALES;GENERAL;FESTIVO;6;ENTRADA CAJA MAGICA;29;NA;NA;NA;NA;NA;https://datos.madrid.es:443/egobfiles/MANUAL/300749/20250325_DATOS_P%20MEDIDA.csv
